person_id,candidacy_id,name,pledge
1966216,9044,김미희,2. 재벌총수 일가의 사익추구 행위 금지
1966216,9044,김미희,1. 한미FTA 등 불평등 조약 폐기
1965198,9180,최재성,교육 문화도시 남양주
1965198,9180,최재성,지하철 8호선 조기 착공 및 경춘선 중앙선 연결
1965198,9180,최재성,경춘선 일반열차 용산역 연장운행!
1965198,9180,최재성,재벌개혁(중앙공약)
1965198,9180,최재성,중소기업 살리기(중앙공약)
19561118,9188,박기춘,사람과 자연이 상생하는 생태환경도시 남양주!
19561118,9188,박기춘,"복지는 국민의 권리, 다함께 잘사는 대한민국!"
19561118,9188,박기춘,이제는 교육입니다. 교육1번지 남양주!
19561118,9188,박기춘,남양주 북부경찰서 조기 개청으로 든든한 치안체계 구축!
19561118,9188,박기춘,빠르고 편한 사통팔달 교통도시 남양주!
1966164,9193,안민석,공약 5. 오산 전통시장 활성화 및 골목상권 보호
1966164,9193,안민석,공약 4. 실질적인 대학교 반값등록금 실현
1966164,9193,안민석,공약 3. 서울대학교 병원 건립
1966164,9193,안민석,공약 2. 오산을 보육·교육 혁신도시로
1966164,9193,안민석,공약 1. 오산 터미널 연내 해결
19631126,18847,조정식,쾌적한 공원·체육시설조성 및 시민 모두를 위한  보편적 복지 실현
19631126,18847,조정식,전철유치! 버스노선 확충! 불편한 대중교통 서비스 획기적 개선
19631126,18847,조정식,시흥교육 혁신! 명품교육도시 시흥!
19631126,18847,조정식,탄탄한 시흥경제-‘기업하기 좋은 환경을 조성하여 1만개 일자리 창출’
19631126,18847,조정식,군자신도시를 교육·의료 ·일자리가 어우러진  명품자족도시로 개발
19591125,9240,한선교,혁신학교 추가 지정 확대
19591125,9240,한선교,"유치원, 중학교 무상급식 전면 실시"
19591125,9240,한선교,0~5세 양육？보육비 전 계층 국가 지원
19591125,9240,한선교,고교 평준화 반드시 실시
19591125,9240,한선교,수지 지하철 조기 개통
19571137,9251,유정복,한강신도시 현안해결을 위한 민·관 협의체 구성
19571137,9251,유정복,행정체제 개편 추진
19571137,9251,유정복,풍무동 도로·교통체계 개선 방안 수립
19571137,9251,유정복,수도권 광역급행철도(GTX) 김포연장 계획 반영
19571137,9251,유정복,김포도시철도 조기 개통
1966167,9291,정문헌,"사교육비 절감의 스마트 교육, 소외 없는 따뜻한 복지"
1966167,9291,정문헌,사통팔달의 교통 인프라 확충
1966167,9291,정문헌,농어업 고부가가치 산업 육성과 삶의 질 향상
1966167,9291,정문헌,기업유치 및 일자리 창출을 통한 지역경제 활성화
1966167,9291,정문헌,설악금강을 복합관광 중심지대로 개발
19491117,9310,오제세,5. 국립현대 미술관 청주 분원 조속 완공
19491117,9310,오제세,4. 국립암센터 분원유치
19491117,9310,오제세,3.  청주공항 화물중심 공항으로 육성
19491117,9310,오제세,2. 충북경제자유구역 지정
19491117,9310,오제세,1. 청주-청원 통합
19481129,9340,변재일,‘1% 슈퍼부자’증세를 통해 보편적 복지를 실현.
19481129,9340,변재일,‘사료가격안정기금’ 설치 및 쌀 목표가격 현실화
19481129,9340,변재일,무상보육 실현을 통한 양육부담 완화 및 저출산 문제 극복
19481129,9340,변재일,지방대 우선 집중 지원 육성 및 지역인재할당
19481129,9340,변재일,수도권규제완화 저지
19591127,9351,양승조,"수도권전철 독립기념관, 병천ㆍ동면까지 연장"
19591127,9351,양승조,기초노령연금 대상자 확대 및 연금액 인상
19591127,9351,양승조,만5세이하 양육비 전액지원 및 어린이집ㆍ유치원 교사 처우개선
19591127,9351,양승조,원도심 재개발 촉진 및 주거환경 개선
19591127,9351,양승조,수도권 규제완화 철폐 및 국가균형발전 추진
19631112,9360,김태흠,"5. 마량리 성경전래지 성역화 및 생태원, 자연관 연계를 통해 ‘머무는 관광지’로 조성"
19631112,9360,김태흠,4. 장항국가산단 조기 착공 및 완공과 보령 홍보지구에 150만평 이상 공단 조성
19631112,9360,김태흠,3. 한국을 넘어 세계를 겨냥한 국제해양관광벨트 조성
19631112,9360,김태흠,"2. 서해안 유류피해 주민들의 피해보상 문제, 빨리 해결돼야 합니다."
19631112,9360,김태흠,1. 보령에 사통팔달 교통망 구축
19551133,9371,이명수,5. FTA발효에 따른 농림축산업의 경쟁력 제고를 위한 대책 강화
19551133,9371,이명수,"4. 서민경제 살리기 위한 서민, 영세사업자 지원방안 강화"
19551133,9371,이명수,3. 진정한 지방자치실현을 위한 제도개선
19551133,9371,이명수,2. 선진일류국가 지향을 위한 행정선진화 방안 마련
19551133,9371,이명수,1. 대한민국의 정치혁신과 변화를 위한 국회 선진화 대책 추진
19531120,9456,강동원,부안(변산)-정읍(내장산)-순창(강천산)-남원(지리산) 고속도로건설
19531120,9456,강동원,순창쌀. 콩 계약재배 활성화
19531120,9456,강동원,용남시장을 주상복합으로 개발
19531120,9456,강동원,구 남원역사부지(철도공사 소유)개발
19531120,9456,강동원,KBS 남원방송국 재유치
1950196,9461,최규성,[공약5] 김제·완주 농촌 경쟁력 강화와 첨단농업으로의 발전을 위해 농업생산기반시설을 정비 확충하겠습니다.
1950196,9461,최규성,[공약4] 소규모 농가의 지속가능한 농업을 보장과 소득증대를 위해 완주 로컬푸드 사업을 더욱 확대·발전시켜 나가겠습니다.
1950196,9461,최규성,[공약3]완주테크노밸리 산업단지 차질 없는 추진으로 완주를 동북아의 첨단과학기술 허브로 육성·발전시키겠습니다.
1950196,9461,최규성,"[공약2] 김제 13개지구의 수리시설 개보수사업을 추진하여 재해로부터 농민의 생명, 재산을 보호하고 안전한 영농환경을 조성하겠습니다."
1950196,9461,최규성,"[공약1] 김제지평선산업단지 조성공사를 차질없이 추진하여 새만금시대 허브, 첨단산업도시로 도약하는 토대를 구축하겠습니다."
19531121,9468,김춘진,살기 좋은 고창ㆍ부안을 만들겠습니다.
19531121,9468,김춘진,전라북도를 넘어 대한민국을 견인할 새만금 개발을 일구어 내겠습니다.
19531121,9468,김춘진,"잘사는 농어촌, 희망의 농어촌을 만들겠습니다."
19531121,9468,김춘진,우리사회 소수자의 인권과 복지를 향상시키겠습니다.
19531121,9468,김춘진,저출산 고령화 대책을 마련하겠습니다.
19521139,9493,주승용,공약 5. 이순신대교의 운영관리비 국가 부담
19521139,9493,주승용,공약 4. 율촌산단 조기 조성
19521139,9493,주승용,공약 3. 여수신항 대체항만 조기 착공
19521139,9493,주승용,공약 2. 여수~고흥 연륙연도교 조기완공
19521139,9493,주승용,공약 1. 여수세계박람회 사후활용방안 마련
19571146,9513,우윤근,"세풍산단 개발, 1만평 내외 소규모 산업단지 조성, 지식산업센터 건립 추진"
19571146,9513,우윤근,지리산 노고단 로프웨이(삭도) 설치 추진
19571146,9513,우윤근,광양구례지역 매실ㆍ산수유 등 농산물 가공업체 세 부담 완화 추진
19571146,9513,우윤근,광양항 배후단지 활성화를 위한 제도개선 및 입법발의 추진
19571146,9513,우윤근,광양ㆍ구례를 남중권 선벨트와 동서통합의 중추거점으로 육성하기 위한 「지역협력촉진법」 입법 추진
19521141,9531,황주홍,가차없는 정치개혁으로 국회를 서비스기관화
19521141,9531,황주홍,장흥.강진.영암 3군의 획기적 지역개발
19521141,9531,황주홍,농촌여건에 맞는 토착적 복지모델 개발 및 법률 제정
19521141,9531,황주홍,농어촌교육특별법 제정
19521141,9531,황주홍,농정입법 시대 개막
19521142,9546,김형태,교육환경 도시
19521142,9546,김형태,해양문화관광 도시
19521142,9546,김형태,첨단과학산업 중심도시
19521142,9546,김형태,광역SOC인프라 구축
19521142,9546,김형태,국제 물류교류 거점도시
19431139,9568,김태환,5. 한국식품연구원 경북 분원을 유치해 지역 농촌의 농산물 경쟁력 확보
19431139,9568,김태환,4. 국제적인 규모의 전자·IT 전시회 개최해 글로벌 도시 구미의 위상을 강화시키고 구미시민의 자긍심을 제고
19431139,9568,김태환,3. 5공단 조기착공 및 경제자유구역 조기보상 추진으로 구미시 신산업공간 확보
19431139,9568,김태환,2. 구평∼3공단간 도로개설을 통해 구미시 인동지역 교통정체 해소
19431139,9568,김태환,1. KTX 김천구미역사와 경부선 연결해 구미시민의 교통편의 제공
1950199,9577,장윤석,주거·문화·교육환경의 대폭 개선·확충!
1950199,9577,장윤석,영주 철도 르네상스 실현!
1950199,9577,장윤석,지속적인 신규 일자리 창출!
1950199,9577,장윤석,농업인·축산인 지원 위한 법·제도 정비!
1950199,9577,장윤석,영주발전 이끌 주요 국책사업 추진에 전력 투구
19551143,9596,최경환,5. 청도의 한강인 청도천·동창천 정비
19551143,9596,최경환,4. 청도 산업단지 조성
19551143,9596,최경환,3. 지하철 1 호선 연장 추진
19551143,9596,최경환,2. 경산 연구개발특구 본격 추진하여 경산을 제2의 대덕단지화
19551143,9596,최경환,1. 경산 경제자유구역 본격 착수하여 동남권 첨단산업의 메카로 육성
1964196,9610,김재원,[공약 5] 안동·의성·탑리·산성·영천의 중앙선 복선 전철화 사업
1964196,9610,김재원,"[공약 4] 상주·의성·청송·영덕 간 고속도로, 영천·군위·상주 간 고속도로 조기 완공"
1964196,9610,김재원,[공약 3] 쌀 직불제 개혁
1964196,9610,김재원,[공약 2] 응급의료센터 완비
1964196,9610,김재원,[공약 1] 농업 보조금 제도 혁신
19511109,9632,안홍준,5. 마산자유무역지역 현대화·고도화 및 봉암공단 (근로자복지회관) 건립
19511109,9632,안홍준,"4. 구) 중리초등학교 부지활용, 복합문화 공간 조성"
19511109,9632,안홍준,3. 장애인 휘트니스센터 및 전용 목욕탕 건립
19511109,9632,안홍준,2. 회원구 노인종합복지관 건립
19511109,9632,안홍준,1.통합 창원시 청사 반드시 마산유치
19611132,9650,김재경,"복지,건강도시 진주만들기"
19611132,9650,김재경,"교육,문화 공간 창출"
19611132,9650,김재경,"쾌적한 환경, 풍요로운 도시 건설"
19611132,9650,김재경,바이오-실크 밸리와 연계한 바이오 융복합산업의 육성
19611132,9650,김재경,진주의 신성장동력 산업 육성
19521149,9694,강창일,공약 5  제주특별자치도 완성을 위한 자치재정권 강화
19521149,9694,강창일,공약 4  제주해군기지 사업 중단 및 전면재검토
19521149,9694,강창일,공약 3  스마트그리드 거점지구 선정 및 약용작물 산업 등 신성장동력산업 육성
19521149,9694,강창일,공약 2  제주 4·3 완전한 해결
19521149,9694,강창일,공약 1  제주신공항 건설 조기 추진
19551144,9699,김우남,〔공약 5〕4·3문제 해결
19551144,9699,김우남,〔공약 4〕곶자왈의 국가 매입확대와 생태관광자원화
19551144,9699,김우남,〔공약 3〕지방소비세 제주지역 배분율을 높여 제주자치재정 확대
19551144,9699,김우남,〔공약 2〕지역인재의 청년일자리 창출 확대
19551144,9699,김우남,〔공약 1〕제주 1차 산업의 경쟁력 강화
19651105,9705,김재윤,공약5. 감귤을 원스톱으로 지원하는 감귤산업복합단지 조성 추진
19651105,9705,김재윤,공약4. 어르신 건강보호를 위한 틀니 구입지원
19651105,9705,김재윤,공약3. 4.3희생자·유족의 진상규명 및 지원 확대
19651105,9705,김재윤,공약2. 제주도 신공항 건설 추진
19651105,9705,김재윤,공약1. 제주해군기지 해결방안 모색
19461131,9231,황진하,5. 노인·여성·장애인·다문화가정 등 ‘함께하는 복지’를 실현
19461131,9231,황진하,4. 공교육을 정상화 및 질 높은 교육 제공
19461131,9231,황진하,3.‘군사시설 주변지역 지원 특별법’ 제정 추진
19461131,9231,황진하,2. 사통팔달 교통망 구축
19461131,9231,황진하,1.‘통일경제특구’ 실현
19581103,8778,유승민,따뜻한 동구를 만들겠습니다.
19581103,8778,유승민,지역현안사업은 반드시 해결하도록 하겠습니다.
19581103,8778,유승민,"유승민이 시작한 혁신도시와 첨단의료복합단지, 유승민이 완성합니다."
19581103,8778,유승민,불평등한 소음피해 배상 판결에 강력 대응하겠습니다.
19581103,8778,유승민,"유승민이 시작한 K2이전 유승민이 끝까지 해냅니다. K2이전, 유승민은 불굴의 의지로 우리의 꿈을 현실로 만듭니다."
19521109,8200,이군현,공약 5. 명품 바닷길 100리 조성
19521109,8200,이군현,공약 4. 국도 14호선 및 국도 77호선 확포장 조기착공
19521109,8200,이군현,공약 3. 다이노스베이스볼파크 조성
19521109,8200,이군현,공약 2. 67호선 미수~무전 국가지원지방도로 조기 개통
19521109,8200,이군현,공약 1. 한산대첩교 건립
19461109,7514,서상기,노인·아동·장애인·여성에게 맞춤형 복지 강화 및 청년 일자리를 창출하겠습니다.
19461109,7514,서상기,관음로-칠곡로간  / 구안국도~칠곡2지구간 도로를 조기 완공하겠습니다.
19461109,7514,서상기,농수산물도매시장 시설현대화사업을 추진하겠습니다.
19461109,7514,서상기,첨단의료단지 조기완공 및 경북대 제2캠퍼스 유치 하겠습니다.
19461109,7514,서상기,교육국제화 특구 유치하겠습니다.
1960211,8586,박영선,공약 5. 골목상권과 중소기업이 튼튼한 구로
1960211,8586,박영선,공약 4. 어르신이 살기 좋은 구로
1960211,8586,박영선,공약 3. 출퇴근이 즐거운 구로
1960211,8586,박영선,공약 2. 생활이 즐거운 구로
1960211,8586,박영선,공약 1. 어린이 특별구 구로
196226,7797,김현미,"공약5. '지식창조도시 일산' - 더 좋은 일산이 활짝, 99%를 위한 일산이 펼쳐집니다."
196226,7797,김현미,"공약4. '보편적 복지 확충' - 복지혜택이 활짝, 99% 국민에게 골고루 펼쳐집니다."
196226,7797,김현미,"공약3. 'MB역주행 심판과 권력개혁' - 공정한 세상이 활짝, 99%에게 공정한 세상이 열립니다."
196226,7797,김현미,"공약2. '좋은 일자리 창출과 고용안전망 확충' - 좋은 일자리가 활짝, 99% 국민에게 펼쳐집니다."
196226,7797,김현미,"공약1. '경제민주화 실현과 민생안정' - 서민경제가 활짝, 99%의 경제가 펼쳐집니다."
195526|19541125,7353,김영주,"활기찬 경제 영등포, 일자리 만드는 희망 영등포"
195526|19541125,7353,김영주,"문화향기 넘치는 영등포, 공원속의 영등포로 영등포구민 삶의 질 향상"
195526|19541125,7353,김영주,도시재생 사업으로 영등포 주거환경개선 및 서민주거권 보호
195526|19541125,7353,김영주,영등포 발전의 걸림돌‘준공업지역’해법 추진
195526|19541125,7353,김영주,효도하는 영등포 및 교육·복지 등 생활환경 업그레이드
1958170,7228,민병두,(공약5) 동대문 문화예술회관 및 어린이 회관 건립
1958170,7228,민병두,<공약4> 동대문 경제 활성화 및 서민경제 안정지원
1958170,7228,민병두,<공약3> 동대문 녹색길 조성 및 녹지율 5% 수준으로 제고
1958170,7228,민병두,<공약2> 인문계 고등학교 신설을 중심으로 동대문구 교육수요 충족
1958170,7228,민병두,"<공약1> 분당선 기점을 왕십리역에서 청량리역으로 연장, 청량리역을 동북부 교통허브로"
196022,4662,유승희,지역의 핵심적인 현안문제 해결
196022,4662,유승희,국민과의 소통강화
196022,4662,유승희,여성과 소수약자에 대한 차별철폐입니다.
196022,4662,유승희,정치개혁입니다.
196022,4662,유승희,보편적 복지실현
19511106,9377,성완종,대전∼당진 간 고속도로 대산 연장 조기 착공
19511106,9377,성완종,서산 외곽도로(서산여고~중앙병원) 조기 준공
19511106,9377,성완종,태안 기름유출사고 지원을 위한 ‘한시적 특별법’ 제정
19511106,9377,성완종,서산·태안 농어민 지원 - 확실한 FTA 보완대책
19511106,9377,성완종,"서민 주택난 해소 위한 서민주택 3,000호 건설"
1959214,19151,심상정,공약 5 교통이 좋은 고양동을 만들겠습니다.
1959214,19151,심상정,공약 4 통일로 확장! 관산을 발전시키겠습니다.
1959214,19151,심상정,공약 3 원당 시장과 상권 활성화! 고양의 중심으로 원당을 부활시키겠습니다.
1959214,19151,심상정,공약 2 덕양 청년이 받는 특별한 선물! 청년복합센타를 설립하여 청년이 모이는 화정을 만들겠습니다.
1959214,19151,심상정,공약 1 심상정이 제안하고 김상곤이 시작한 혁신교육! 이제 덕양에서 완성하겠습니다.
1956177,7276,노회찬,[희망찬] 경제민주화 실현
1956177,7276,노회찬,[희망찬] 청년들의 삶 실현
1956177,7276,노회찬,[희망찬] 함께 잘 사는 복지국가 실현
1956177,7276,노회찬,[희망찬] 생태·교육·문화 1번지 노원 만들기
1956177,7276,노회찬,[희망찬] 근본적 정치개혁 실현
1962128,18856,우상호,전월세상한제
1962128,18856,우상호,신촌상권 활성화
1962128,18856,우상호,부자감세 철회와 1% 슈퍼부자 증세
1962128,18856,우상호,골목상권 보호를 통한 지역경제 활성화
1962128,18856,우상호,반값등록금 실현
1968136,8557,김용태,5. 항공기 소음 소송비 일부 반환
1968136,8557,김용태,4. 양천을 지역에 명문학교 유치
1968136,8557,김용태,3. 서부트럭터미널 복합개발 완성
1968136,8557,김용태,2. 항구적 수방대책 사업 마무리
1968136,8557,김용태,1. 경인고속도로 지하화 착공
1958193,8571,김성태,공약 5 강서장애인헬스케어센터 건립
1958193,8571,김성태,공약 4 아라뱃길-김포공항-마곡을 잇는 서울 서남권 경제발전벨트 구축
1958193,8571,김성태,공약3 염창동 지역 내 일반고등학교 신설 및 강서구 학교시설 개선사업 지속적으로 진행
1958193,8571,김성태,"공약2 준공업지역 확실한 해제, 마무리하겠습니다."
1958193,8571,김성태,"공약1. 중단 없는 마곡 개발, 반드시 완수하겠습니다."
19551152,19163,유일호,5. 잠실 종합운동장 종합개발 대책기구 설립 추진
19551152,19163,유일호,4. 지하철 9호선의 차질 없는 추진
19551152,19163,유일호,3.부동산 거래 활성화 방안 마련
19551152,19163,유일호,2. 복지확대를 위한 재정안정화 방안 마련
19551152,19163,유일호,1. 공정한 세정을 위한 세제개편 추진.
19571120,8687,이진복,공약5. 타 지역 유학 지방출신 대학생의 주거안정을 도모하겠습니다!
19571120,8687,이진복,공약4. 자연과 사람이 함께 숨쉬는 그린동래를 만들겠습니다!!
19571120,8687,이진복,공약3. 글로벌 금융인재 교육특구 지정으로 교육일번지의 자존심을 지키겠습니다 !!
19571120,8687,이진복,"공약2. 서민과 중소상공인, 재래시장을 보호하겠습니다."
19571120,8687,이진복,공약1. 동부산 교통중심지 동래로 지역경제를 살리겠습니다!!
1965184,8713,박민식,"공약5. 주민중심 재개발, 재건축, 주거환경개선지구사업 추진"
1965184,8713,박민식,공약4. 아이키우기 행복한 북구 - 서부산권 육아종합지원센터 조성 등
1965184,8713,박민식,공약3. 만덕동 일원「교통섬 문제」해결 추진
1965184,8713,박민식,공약2. 어르신·장애인과 함께하는「백양산 화합·문화의 숲」조성
1965184,8713,박민식,공약1.「구포역 르네상스」사업 추진
1972113,18837,김세연,공약5. One-Stop 복지센터 구축 및 도서관 점진적 확대 설치
1972113,18837,김세연,공약4. 서동고갯길 및 산성터널접속도로(금샘로) 국·시비 확보 주력
1972113,18837,김세연,공약3. 교 육 개 혁
1972113,18837,김세연,공약2. 경 제 민 주 화
1972113,18837,김세연,공약1. 정 치 개 혁
19561106,8752,유재중,공약5. 좌수영성지 규제 완화
19561106,8752,유재중,공약4. 좋은학교만들기 사업 추진
19561106,8752,유재중,공약3. 도시재생특별법 추진으로 재개발·재건축 문제 해결
19561106,8752,유재중,공약2. 광안리해변 국제명소 만들기 사업
19561106,8752,유재중,공약1. 금련산 자연생태공원 조성사업 (3개소)
1968141,8814,홍지만,[공약 5 : 우리도 맑은 물 좀 마시자!]
1968141,8814,홍지만,[공약 4 : 대학 등록금 문제 해결]
1968141,8814,홍지만,[공약 3 : 남부권 신공항 재추진]
1968141,8814,홍지만,[공약 2 : 대구시청을 달서구 두류정수장 부지로 이전]
1968141,8814,홍지만,[공약 1 : 실업률 감소 및 대기업 유치]
19491129,18839,박상은,수도권정비법 폐지 및 지역발전특별법 대체입법 추진
19491129,18839,박상은,영종 국제자유도시 건설 추진
19491129,18839,박상은,도서지역 개발촉진을 위한 국제관광휴양단지 추진
19491129,18839,박상은,통행권 확보 및 국가재정 절감을 위한 민자SOC 국가인수
19491129,18839,박상은,지역 재개발사업 활성화를 위한 인프라 지원
19571126,8869,홍영표,어르신 등 사회적 약자에 대한 사회안전망 구축 강화
19571126,8869,홍영표,보편적 복지 확충으로 보육·교육 부담 완화
19571126,8869,홍영표,"준공업지역 집약화, 주거지역 재생 등을 통한 ‘활력 부평’"
19571126,8869,홍영표,중소기업·소상공인 지원으로 서민경제 회복 및 지역경제 활성화
19571126,8869,홍영표,재벌개혁 및 슈퍼부자 증세를 통한 경제민주화 추진
19641105,18841,이학재,깨끗하고 활기찬 서구 구현
19641105,18841,이학재,청라국제도시 조기 활성화
19641105,18841,이학재,수도권매립지 2016년 매립 종료
19641105,18841,이학재,가정오거리 루원시티 정상화
19641105,18841,이학재,경인고속도로 일반도로화 재추진
1951198,8932,이용섭,문화·관광·체육시설 확충으로 정주여건 개선
1951198,8932,이용섭,교육 인프라 확충을 통해 광산구를 명품 교육도시로 육성
1951198,8932,이용섭,골목상권 보호와 지역경제 회복을 위해 대형마트와 SSM의 영업시간 및 휴일 규제강화
1951198,8932,이용섭,"저출산 완화, 고령화에 대한 대책으로 무상보육 시행, 기초노령연금 급여 인상 및 대상 확대"
1951198,8932,이용섭,경제정책 최우선 순위를 일자리창출과 민생안정에 두고 추진
19631128,19147,박범계,벤처기업창업지원청 설립
19631128,19147,박범계,지역은행 설립
19631128,19147,박범계,시간제 주차 허용
19631128,19147,박범계,노인 전용 종합 스포츠센터 건립
19631128,19147,박범계,노후화된 아파트 리모델링 수직 증축
19551128,8985,안효대,비정규직/사내협력사 직원 처우개선 및 퇴직자 지원
19551128,8985,안효대,주차난 해소
19551128,8985,안효대,교육복지 확충 및 학교폭력 없는 안전한 교육환경 조성
19551128,8985,안효대,중소상인/전통시장 활성화를 통한 지역상권 활성화
19551128,8985,안효대,취약계층/청년 일자리창출 및 창업지원
19551127,8973,이채익,5. 옥동 군부대 이전 부지 교육·문화 타운 조성
19551127,8973,이채익,4. 지식서비스업 및 미래선도산업을 육성하여 일자리 창출
19551127,8973,이채익,3. 울산 종합사회복지관 설립
19551127,8973,이채익,2. 자율형 공립고등학교 유치
19551127,8973,이채익,1. 울산을 동북아 오일허브 거점도시로 육성
19591117,9016,이찬열,대학생 학자금대출 취업후 상환 일원화 및 이자 폐지
19591117,9016,이찬열,기초노령연금 인상 및 지원대상 확대
19591117,9016,이찬열,공공기관 이전부지를 장안발전의 전초기지로 개발
19591117,9016,이찬열,성균관대역 최신식 복합역사 개발
19591117,9016,이찬열,수원~인덕원 복선전철 조기착공·조기완공 및 역사유치
19621100,9089,김경협,비정규직 축소 및 차별 개선
19621100,9089,김경협,최저임금 현실화를 통한 서민경제 수요 창출
19621100,9089,김경협,지역일자리 6만명 창출과 일자리 많은 사회 실현
19621100,9089,김경협,반값등록금 실현를 통한 가정경제 활성화
19621100,9089,김경협,경인전철(1호선) 지하화를 통해 지역사회 통합과 균형발전 도모
19511115,18845,백재현,주거복지지원법 제정 및 원주민 재정착방안 마련
19511115,18845,백재현,일자리 광명을 만들겠습니다.
19511115,18845,백재현,광명을 교육 문화 1번지로 만들겠습니다.
19511115,18845,백재현,청년희망 프로젝트
19511115,18845,백재현,부자감세철화와 조세정상화개혁
19621104,9135,전해철,5. 수인선 완전지하화로 조성되는 부지와 방치된 쓰레기 매립장을 지역 주민을 위한 생활체육·문화공간으로 조성
19621104,9135,전해철,4. 지역경제 활성화 : 반월시화 국가산업단지 경쟁력 강화
19621104,9135,전해철,3. 국민 모두가 복지서비스를 받는 보편적 복지국가 건설
19621104,9135,전해철,2. 행복한 안산과 대한민국을 위한 전·해·철의 약속(2)
19621104,9135,전해철,1. 행복한 안산과 대한민국을 위한 전·해·철의 약속(1)
19511102,9153,김태원,공약5 임대아파트 입주자 권익강화에 앞장서겠습니다!
19511102,9153,김태원,공약4 학교 찾아 떠나지 않는 덕양을 만들겠습니다!
19511102,9153,김태원,공약3 영세상권 보호를 위해 카드수수료 인하 및 의제매입세율을 상향시키겠습니다!
19511102,9153,김태원,공약2 청년에서 노인에 이르기까지 고르게 일자리를 창출하겠습니다!
19511102,9153,김태원,공약1 행신역 주변을 복합개발하여 덕양경제 확 살리겠습니다!
19631105,9201,이원욱,미래세대와 가족의 가치를 위한 건강한 학교! 행복한 복지화성!
19631105,9201,이원욱,화성동부지역을 대한민국 1등 교통허브 도시로!
19631105,9201,이원욱,99%를 위한 차별 없는 대한민국!
19631105,9201,이원욱,환경을 보존하는 생태환경 도시로!
19631105,9201,이원욱,"역사,여가,문화의 테마관광도시, 안전하고 편리한 사람 중심의 도시로!"
19591124,9206,함진규,공약5. “지역민이 갖고 있는 문제점을 다른 곳도 있다면 함께 해결하겠습니다.”
19591124,9206,함진규,공약4. “지역경제와 연관성 있는 사업부터 활성화 시키겠습니다.”
19591124,9206,함진규,공약3. “ 교육이 살아야 가정이 행복합니다.”
19591124,9206,함진규,공약2. “단 한사람도 소외되지 않는 문화복지도시를 건설하겠습니다.”
19591124,9206,함진규,"공약1. “신천역, 장곡역, 매화역 건립으로 교통정리 확실하게 하겠습니다.”"
19491115,9220,이현재,노인·장애인 종합 복지관 건립
19491115,9220,이현재,종합 스포츠 센타 건립
19491115,9220,이현재,첨단 패션단지 조성 기업유치
19491115,9220,이현재,하남 지하철 5호선 연장
19491115,9220,이현재,무상보육·무상교육 실현
19571136,9229,윤후덕,"5. 사회적 약자가 보호받는 파주, 약자 보호를 국가의 의무로!"
19571136,9229,윤후덕,"4. 거주자 중심의 주택정책 전환, 임대아파트 주거복지 향상"
19571136,9229,윤후덕,"3. 교육선진도시 파주, 교육 여건을 개선하겠습니다."
19571136,9229,윤후덕,"2. 지역맞춤형으로 발전하는 파주, 균형발전 실천"
19571136,9229,윤후덕,"1. 더 빠르게 통하는 파주, 교통문제! 반드시 해결"
19481136,19157,유승우,5. 지속가능한 미래 문화관광의 도시개발 및 명품 교육도시 건설
19481136,19157,유승우,"4. 지역별 특화산업, 대표브랜드 세계화를 위한 법령 추진"
19481136,19157,유승우,3. 수도권 규제 법령 개정과 폐지
19481136,19157,유승우,2. 종합병원 유치 및 소외계층 자립능력 제고 등 맞춤형 복지정책 확대
19481136,19157,유승우,1. 사통팔달의 교통시설 확충 및 물류 중심도시 육성
19571103,7854,이우현,동백 세브란스 병원 조기 착공
19571103,7854,이우현,인력창출과 지역경제 활성화를 위한 기업도시 육성
19571103,7854,이우현,적자가 예상되는 용인시 경전철 문제해결
19571103,7854,이우현,이동남사 공업단지 조성 및 건설
19571103,7854,이우현,체류형 관광지 조성
19611113,9247,김학용,제2경부고속도로를 조속히 추진하겠습니다.
19611113,9247,김학용,안성에 대기업을 추가로 유치하겠습니다.
19611113,9247,김학용,수도권 규제 완화를 통하여 안성 동부권 개발의 전기를 마련하겠습니다.
19611113,9247,김학용,평택상수원보호구역 문제를 합리적으로 풀어 안성 서부권 발전의 토대를 마련하겠습니다.
19611113,9247,김학용,안성철도시대를 열겠습니다.
1967149,9261,김영우,"[공약 5] 교육 : 무한상상우주과학관(천문대) 임기 내 완공, 기업 및 정부기관 견학 프로그램 추진"
1967149,9261,김영우,[공약 4] 통일기반 마련 : 통일부의 남북청소년교류센터 임기 내 완공
1967149,9261,김영우,"[공약 3] 일자리 창출, 경제활성화 : 포천 산업단지를 복합산업단지(미니복합타운) 정부시범사업으로 조성"
1967149,9261,김영우,[공약 2] 교통 : 연천 경원선 전철 연장 조기 완공
1967149,9261,김영우,[공약 1] 교통 : 구리~포천 민자고속도로 조기 완공
19461132,9326,윤진식,충주 성장동력 확충
19461132,9326,윤진식,관광충주를 위한 확실한 기반조성
19461132,9326,윤진식,만남의 도시 충주건설   * 사람이 모이는 도시
19461132,9326,윤진식,함께 잘 사는 충주발전   * 시민행복 증대
19461132,9326,윤진식,충주발전 2030 플랜 실천
1966177,19149,박완주,청소년 위한 가칭 ‘멀티 불루죤’ 설치
1966177,19149,박완주,학교폭력없는 안전한 학교 만들기 추진
1966177,19149,박완주,수도권규제완화철폐로 U턴하던 기업 다시돌리겠습니다.
1966177,19149,박완주,1퍼센트 부자와 재벌만을 위한 한미FTA 막아내겠습니다.
