bill_id,bill_name
060155,중앙정보부법폐지에관한법률안
060156,퇴비조성용산초수집기간중입산금지완화에관한건의안
060157,산금법안
060158,교도행정에관한건의안
060159,가축사료용옥수수도입촉구에관한건의안
060160,국가공무원법중개정법률안(대안)
060161,국회의원(김준연)구속동의의건
060162,사립학교법중개정법률안(대안)
060163,중소기업기본법안
060164,폐회중상임위원회안건심사에관한건
060165,국회방청규칙안
060166,국회에서의증인등비용지급에관한규칙안
060167,의료법중개정법률안
060168,국회법중개정법률안
060169,탄핵심판법안
060170,“대기권·외기권및수중에서의핵무기실험금지조약”비준에관한동의안
060171,전시에있어서의군수품관리에관한법률안
060172,의장사임에관한건
060173,제42회국회(임시회)회기에관한결의안
060174,약사법중개정법률안
060175,국·공유지등부정불하진상조사기간연장에관한건
060176,국고등사해행위방지법안
060177,일본자금사전접수발언진상조사기간연장에관한건
060178,은행적금에대한3·14조치해제에관한건의안
060179,자전거승용자보호법안
060180,국공유재산불하사정가격시정및그불하의일시중지에관한건의안
060181,정치범등에대한특별사면실시에관한건의안
060182,정쟁법계류자전면해제에관한건의안
060183,사회단체등록에관한법률중개정법률안(대안)
060184,임시특별이득세법폐지에관한법률안
060185,농어촌교환양곡증가방출에관한건의안(대안)
060186,휴회에관한건
060187,임시특별관세법안
060188,비료포장용지대를국산고공품대체에관한건의안
060189,미강및탈지강관리법안
060190,해무서사법안
060191,1964년한·미석유협정비준에관한동의안
060192,중앙정보부직원법폐지에관한법률안
060193,국가안전보장회의법중개정법률안
060194,검찰청법중개정법률안
060195,일본자금사전접수발언진상조사기간연장에관한건
060196,의원겸직(기부심사위원회위원이재만)승인의건
060197,각급법원의설치와관할구역에관한법률중개정법률안
060198,국민학교의교실부족타개와교과서가격인상의억제를위한건의안
060199,대한민국과독일연방공화국간의투자증진과상호보호에관한조약비준동의안
060200,귀속재산처리에관한특별조치법중개정법률안
060201,대법원장출석요구에관한건
060202,무장군인의법원난입및학생사형사건조사특별위원회구성에관한결의안
060203,국무위원(내무부장관)해임건의의건
060204,국무위원(국방부장관)해임건의의건
060205,국·공유지등부정불하진상조사기간연장에관한건
060206,한일무역불균형상태시정에관한건의안
060207,정당의합당절차등에관한법률안
060208,출판사및인쇄소의등록에관한법률중개정법률안
060209,헌법재판소법폐지에관한법률안
060210,국회에서의증언·감정등에관한법률중개정법률안
060211,일본자금사전접수발언진상조사기간연장의건
060212,재외공관수입금직접사용에관한법률개정법률안
060213,석유류세법중개정법률안
060214,염관리법폐지에관한법률안
060215,국회법중개정법률안
060216,국회도서관법중개정법률안
060217,물가조절에관한임시조치법폐지법률안
060218,국·공유지등부정불하진상조사기간연장에관한건
060219,국회법중개정법률안
060220,폐회중상임위원회안건심사에관한건
060221,교육공무원법중개정법률안
060222,대류구쌀수출보류에관한건의안
060223,교육법중개정법률안
060224,사법경찰관리의직무를행할자와그직무범위에관한법률중개정법률안
060225,1964년도농지개량사업자금융자에대한국가보증동의안
060226,제43회국회(임시회)회기에관한건
060227,휴회에관한건
060228,비상계엄해제요구에관한건
060229,지력증진장려법안
060230,휴회에관한동의
060231,「유엔」참전용사입원환자위문에관한결의안
060232,은행법중개정법률안
060233,지방홍보사업조성법안
060234,정치진단법안
060235,교도작업관용법폐지에관한법률안
060236,국·공유지등부정불하진상조사기간연장에관한건
060237,계엄업무에대한특별국정감사실시에관한결의안
060238,휴회에관한건
060239,국민운동에관한법률및국민운동본부직원법의폐지에관한법률안
060240,정부조직법중개정법률안
060241,국회법중개정법률안
060242,예산회계법중개정법률안
060243,구속된교수·학생및언론인과시민석방에관한건의안
060244,일반농지의소유권이전등기등에관한특별조치법안
060245,폐회중상임위원회안건심사에관한건
060246,관세법중개정법률안
060247,계량법중개정법률안
060248,영업세법중개정법률안
060249,1964년도정부관리양곡판매가격개정에관한동의안
060250,국회법중개정법률안
060251,제44회국회(임시회)회기에관한건
060252,각급법원의설치와관할구역에관한법률중개정법률안
060253,휴회에관한건
060254,비상계엄해제요구에관한건
060255,농가대여양곡법중개정법률안
060256,정부조직법중개정법률안
060257,휴회에관한건
060258,휴회에관한건
060259,경제기획원공고제17호에의한중규모제철공장및과석비료공장건설외자도입사업촉진에관한건의안
060260,근로기준법시행령개정에관한건의안
060261,휴회에관한건
060262,국·공유지등부정불하진상조사기간연장에관한건
060263,월남공화국지원을위한국군부대의해외파견에관한동의안
060264,1964년도지불보증연차계획수정안및1964년도재정차관협정체결에대한포괄적추가비준동의안
060265,비상계엄해제요구에관한건
060266,면관할구역의변경에관한법률안
060267,해태수출일원화를위한건의안
060268,해무처설치법안
060269,수산자원보호령개정에관한건의안
060270,지방공무원법중개정법률안
060271,전기통신법중개정법률안
060272,5·3환율현실화조치의경과조치에관한건의안
060273,학원보호법안
060274,언론윤리위원회법안
060275,목포·부산간기차직통운행실시에관한건의안
060276,정치자금에관한법률안
060277,폐회중상임위원회안건심사에관한건
060278,시·군행정구역변경에관한법률안
060279,병역법중개정법률안
060280,언론윤리위원회법폐지에관한법률안
060281,대금업단속에관한법률안
060282,서울특별시행정에관한특별조치법중개정법률안
060283,행정소송법중개정법률안
060284,국가를당사자로하는소송에관한법률중개정법률안
060285,선박직원법중개정법률안
060286,군사원호보상급여금법중개정법률안
060287,은행법중개정법률안
060288,농산물검사법중개정법률안
060289,농어촌전화촉진법안
060290,수출산업공업단지개발조성법안(대안)
060291,황태성월남이후의행적등에대한조사특별위원회구성에관한결의안
060292,6·3사태에관련된구속학생석방에관한건의안
060293,제45회국회(정기회)회기에관한건
060294,국무위원(공보부장관)해임건의의건
060295,국·공유지등부정불하진상조사기간연장에관한건
060296,농어촌고리채정리에수반된농업금융채권상환에관한건의안
060297,국정감사사항에관한결의안(대안)
060298,경남북지방한해대책특별위원회구성에관한결의안
060299,1963년도세입세출결산
060300,1963년도예비비지변
060301,1964년도제1회추가경정예산안
060302,1965년도예산안
060303,정당법중개정법률안
060304,학원사찰에대한특별국정감사실시에관한결의안
060305,국회인사규칙안
060306,한·수해조사특별위원회구성에관한결의안(대안)
060307,국정감사실시에관한결의안
060308,분배농지소유권이전등기에관한특별조치법중개정법률안
060309,마약법중개정법률안
060310,1964년도비료조작자금및인수자금의한은차입금추가상환에대한국가보증동의안
060311,압축까스등단속법중개정법률안
060312,철도소운송업법중개정법률안
060313,농지세징수에관한임시조치법안
060314,선박구양법안
060315,1965년도지불보증연차계획안및1965년도재정차관협정체결에대한동의안
060316,국정감사시행기간연장에관한결의안
060317,국정감사시행기간연장에관한결의안(대안)
060318,1964년산추곡매입가격및1965미곡년도정부관리양곡판매가격결정에관한동의안
060319,지방건설관서설치법개정법률안
060320,국회의원제명통고에대한유권적해석에관한건
060321,국정감사시행기간연장에관한결의안
060322,휴회에관한건
060323,1965미곡년도정부관리양곡수급계획에관한동의안
060324,1964년도산엽연초연내수납에관한건의안
060325,국회법중개정법률안
060326,조세감면규제법안
060327,자산재평가법안
060328,조세범처벌법중개정법률안
060329,통행세법중개정법률안
060330,주세법중개정법률안
060331,입장세법중개정법률안
060332,법인세법중개정법률안
060333,영업세법중개정법률안
060334,소득세법중개정법률안
060335,물품세법중개정법률안
060336,석유류세법중개정법률안
060337,상속세법중개정법률안
060338,인지세법중개정법률안
060339,휴회에관한건
060340,중앙행정조직법안
060341,지방행정조직법안
060342,지방해난심판위원회의조속설치에관한건의안
060343,휴회에관한건
060344,장·간디스토마방역대책촉구에관한건의안
060345,정부조직법중개정법률안(대안)
060346,법인세법중개정법률안
060347,입장세법중개정법률안
060348,국무위원(농림부장관)해임건의의건
060349,임산물단속에관한법률시행령중일부개정에관한건의안
060350,휴회에관한건
060351,남북가족면회소설치에관한결의안
060352,등록세법중개정법률안
060353,농지세물납에수반한건의안
060354,휴회에관한건
060355,국·공유지등부정불하진상조사기간연장에관한건
060356,공유수면매립법중개정법률안
060357,국회가유권적인해석을할수있는법률범위의한계및그효력에관한결의안
060358,휴회에관한건
060359,영화법폐지에관한법률안
060360,관세법중개정법률안
060361,국세징수법중개정법률안
060362,고구마증산장려과적정가격유지및식량소비절약대책에관한건의안
060363,휴회에관한건
060364,국회법중개정법률안
060365,농업협동조합임원임명에관한임시조치법폐지법률안
060366,토지개량사업법중개정법률안
060367,각급법원의설치와관할구역에관한법률중개정법률안
060368,학교법인에대한보조금지급촉구에관한건의안
060369,휴회에관한건
060370,군원이관반대및대미교섭촉진에관한건의안
060371,농업신용담보법안
060372,농업신용담보법안
060373,지리산도벌사건특별조사단파견에관한결의안
060374,국토통일방안에관한결의안
060375,휴회에관한건
060376,의원겸직(외자도입촉진위원회위원김주인)승인의건
060377,관세법중개정법률안
060378,작약도불하취소에관한건의안
060379,군원에관한메시지발송에대한결의안
060380,1964년도대단위탄좌개발회사융자에대한국가보증동의안
060381,휴회에관한건
060382,증권거래법중개정법률안
060383,지방자치법중개정법률안
060384,주세법중개정법률안
060385,자동차공업보호법중개정법률안
060386,일선장병위문금갹출에관한결의안
060387,지리산도벌사건특별조사단파견에관한결의안(대안)
060388,지방자치에관한임시조치법중개정법률안
060389,민법중개정법률안
060390,농촌경제발전을위한건의안
060391,군원이관중단요청교섭을위한국회사절단파견에관한결의안
060392,휴회에관한건
060393,민법중개정법률안
060394,일반농지의소유권이전등기등에관한특별조치법중개정법률안
060395,지방세법중개정법률안
060396,고아입양특례법중개정법률안
060397,국민투표법중개정법률안
060398,국공유재산처리임시특례법중개정법률안
060399,공인회계사법안
060400,귀속재산처리에관한특별조치법중개정법률안
060401,유자녀돕기운동참가에관한결의안
060402,민부국강하는주식투자부흥에관한건의안
060403,수산업협동조합중앙회의구단체로부터의인수부채청산대책에대한건의안
060404,농민부담경감에관한건의안
060405,징발부동산의매수에관한법률안
060406,낙농진흥법안
060407,국회법중개정법률안(대안)
060408,농어촌고리채정리법중개정법률안
060409,1964년도토지개량사업자금(추가분)융자에대한국가보증동의안
060410,전기까스세법중개정법률안
060411,서독파견탄광근무자등의권익보호조치에관한건의안
060412,농어촌고리채정리법중개정법률안
060413,의료법중개정법률안(대안)
060414,약사법중개정법률안(대안)
060415,귀속재산처리법중개정법률안
060416,전후방장병위문에관한결의안(대안)
060417,긴급실업대책법안
060418,의원겸직(대한작심자사조직위원나용균·정구영·박순천·이영준·김성진·박현숙)승인의건
060419,폐회중상임위원회안건심사에관한건
060420,한지의료업자에관한법률안
060421,의료류사업자에관한법률안
060422,관세법중개정법률안
060423,중소기업은행법중개정법률안
060424,월남공화국지원을위한국군부대의해외추가파견에관한동의안
060425,외교문제에관한결의안
060426,국회법중개정법률안
060427,기아해방운동및결핵병근절사업찬조에관한결의안
060428,폐회중상임위원회안건심사에관한건
060429,회기연장에관한건
060430,제46회국회(임시회)회기에관한건
060431,월남공화국지원파견전장병에대한전시복무적용에관한건의안
060432,의무교육재정교부금법중개정법률안
060433,군사원호대상자임용법중개정법률안
060434,군인보험법중개정법률안
060435,영림서소관국유임야관리특별회계법안
060436,주세법중개정법률안
060437,국회법중개정법률안
060438,원호특별회계법중개정법률안
060439,증권거래세법중개정법률안
060440,명절제정에관한건의안
060441,탄핵심판법중개정법률안
060442,월남공화국지원을위한국군부대의해외추가파견에관한동의안
060443,제47회국회(임시회)회기에관한건
060444,휴회에관한건
060445,교육법중개정법률안
060446,민법중개정법률안
060447,인천항토사매설방지를위한건의안
060448,국회법중개정법률안
060449,월남공화국특별시찰단파견에관한결의안
060450,국산비료가격사정에관한건의안
060451,비료대가보상에관한건의안
060452,1965년도전국대학교및고등학교신입생전형지침변경에관한건의안
060453,엽연초배상금조속지불에관한건의안
060454,소득세법중개정법률안
060455,휴회에관한건
060456,중공치하에있는연로가족송환귀국추진권고에관한결의안
060457,상법시행법중개정법률안
060458,윈스튼·처칠경서거를애도하는조위문발송에관한결의안
060459,병역법중개정법률안
060460,수산업협동조합법중개정법률안
060461,지리산도벌사건조사기간연장의건
060462,지리산도벌사건조사기간연장의건
060463,소득세법중개정법률안
060464,관세법중개정법률안
060465,주식투자보장법안
060466,국내보도진월남파견을위한건의안
060467,군사우편법개정법률안
060468,군법무관임용법중개정법률안
060469,사법시험법안
060470,폐회중상임위원회안건심사에관한건
060471,군사원호대상자정착대부법중개정법률안
060472,향규에관한법률안
060473,1965년도토지개량사업자금융자에대한국가보증동의안
060474,공유수면관리법중개정법률안
060475,1965년도비료조작자금및인수자금의한은차입금상환에대한국가보증동의안
060476,지리산도벌사건조사기간연장의건
060477,제48회국회(임시회)회기에관한건
060478,외국차관에대한정부지불보증한계에관한건의안
060479,토지개량사업법중개정법률안
060480,한·일외교전개에따른국내의경제태세확립에관한건의안
060481,부정선거관련자처벌법폐지에관한법률안
060482,국무위원(내무부장관)해임건의의건
060483,제7차한·일회담중지에관한결의안
060484,병역법중개정법률안
060485,차관에대한지불보증에관한법률중개정법률안
060486,장기결제방식에의한자본재도입에관한특별조치법중개정법률안
060487,휴회에관한건
060488,상법시행법중개정법률안(대안)
060489,공무원교육훈련의잠정적중지에관한건의안
060490,군법회의법중개정법률안
060491,군수감자의급식향상에관한건의안
060492,휴회에관한건
060493,우편법중개정법률안
060494,각급학교등록금환원에관한건의안
060495,농촌근대화를위한대일무상청구권집중투자에관한건의안
060496,관세법중개정법률안(대안)
060497,휴회에관한건
060498,입장세법중개정법률안(대안)
060499,1965년도한국수산개발공사정부출자금사용전승인을위한투자계획에관한동의안
060500,수출산업공업단지개발조성법중개정법률안
060501,특수농산물판매대전지불의특별조치에관한건의안
060502,수산업법중개정법률안
060503,해양보호수역법안
060504,외국인특정재산권소유법안
060505,대통령하야권고결의안
060506,금융정책에대한건의안
060507,군사원호대상자임용법중개정법률안
060508,정부양곡관리의혹사건조사특별위원회구성에관한결의안
060509,귀농선연장에관한건의안
060510,도선법중개정법률안
060511,국무위원(경제기획원장관)해임건의의건
060512,대일2000만불연불신용거래도입에관한교환각서및운영에대한건의안
060513,차지차가조정법중개정법률안
060514,한국수자원개발공단법안
060515,군법회의법중개정법률안(대안)
060516,외무부장관(이동원)즉각소환에관한결의안
060517,국민체육진흥법중개정법률안
060518,정부양곡관리의혹사건조사에관한결의안(대안)
060519,폐회중상임위원회안건심사에관한건
060520,수출진흥법중개정법률안
060521,불법건축단속에관한특례법안
060522,출판사및인쇄소의등록에관한법률중개정법률안
060523,양곡과비료의교환에관한법률안
060524,수난구호법중개정법률안
060525,개간및제방구축허가에관한건의안
060526,제49회국회(임시회)회기에관한건
060527,휴회에관한건
060528,교육공무원법중개정법률안
060529,데모학생사인규명및구타진상조사특별위원회구성에관한결의안
060530,국무위원(내무부장관)해임건의의건
060531,국무위원(문교부장관)해임건의의건
060532,엽연초수출진흥촉구에관한건의안
060533,지방교부세법중개정법률안
060534,휴회에관한건
060535,해상인명안전을위한1960년국제협약에관한비준동의안
060536,일본정부의대재일한국인교포차별과중과세에대한시정책촉구에관한건의안
060537,국회법중개정법률안
060538,휴회에관한건
060539,공연법중개정법률안
060540,데모학생사인규명및구타진상조사에관한결의안(대안)
060541,군인사법중개정법률안
060542,지방교부세법중개정법률안
060543,폐회중상임위원회안건심사에관한건
060544,농산물검사법중개정법률안
060545,산림청설치에관한건의안
060546,구속학생석방등에관한건의안
060547,국회의원(김형일)석방요구에관한결의안
060548,연구직공무원특례법안
060549,제50회국회(임시회)회기에관한건
060550,휴회에관한건
060551,엽연초생산조합법중개정법률안
060552,농작물병충해방제에관한건의안
060553,금융공영법안
060554,손해보험업계육성을위한건의안
060555,1965년도제1회추가경정예산안
060556,1965년도재정차관협정체결에관한추가비준동의안
060557,대학입학자격고사실시중지에관한건의안
060558,지방문화사업조성법안(대안)
060559,금융기관의연체대출금에관한특별조치법안
060560,국제노동기구(I.L.O)조속가입촉구에관한건의안
060561,축우도살제한규제에관한건의안
060562,각급법원의설치와관할구역에관한법률중개정법률안
060563,국정감사실시에관한결의안
060564,휴회에관한건
060565,항구적한해대책을위한지하수개발촉구에관한건의안
060566,병역법중개정법률안(대안)
060567,국토건설계획중일부수정에관한건의안
060568,지방교부세법중개정법률안(대안)
060569,주월한국군사원조단증편에관한동의안
060570,1965년산하곡매입가격결정에관한동의안
060571,이자제한법중개정법률안
060572,원호특별회계법중개정법률안(대안)
060573,군인보험법중개정법률안(대안)
060574,교육공무원법중개정법률안(대안)
060575,문화재보호법중개정법률안
060576,폐회중상임위원회안건심사에관한건
060577,한해대책에관한건의안
060578,군용전기통신법중개정법률안
060579,국·공유재산처리에관한특별조치법안
060580,도로법중개정법률안
060581,도선법중개정법률안
060582,도선업단속법안
060583,대한민국과일본국간의조약과제협정및그부속문서의비준에관한동의안
060584,월남지원을위한국군부대증파에관한동의안
060585,이용사및미용사법중개정법률안
060586,식품위생법중개정법률안
060587,국유재산법중개정법률안
060588,1965년도제1차추가수정지불보증연차계획안에대한동의안
060589,건축사법중개정법률안
060590,폐회중상임위원회안건심사에관한건
060591,국회의원(김형일)석방요구에관한결의안
060592,1965년도제2차재정차관협정체결에대한추가비준동의안
060593,1965년도제2회추가경정예산안
060594,제51회국회(임시회)회기에관한건
060595,임산물단속에관한법률중개정법률안
060596,기생충질환예방법안
060597,한일간조약과제협정비준동의안심사특별위원회설치에관한결의안
060598,선박안전법중개정법률안
060599,중소기업신용보증법안
060600,호남비료주식회사법중개정법률안
060601,대한민국과중화민국간의우호조약에관한비준동의안
060602,무역법중개정법률안
060603,1960년도국제해상충돌예방규칙가입에관한동의안
060604,읍설치에관한법률안
060605,휴회에관한건
060606,자주적인대일민간경제협력태세강화를위한단일적대일민간경제협의기구설치에관한건의안
060607,국회의원총사직(국회의자기해산)과선거에의한새국회구성에관한결의안
060608,국토보전및화전민대책확립에관한건의안
060609,국유재산법중개정법률안
060610,한·일간의조약과제협정비준동의안에대한국민여론특별조사단구성에관한결의안
060611,군사원호대상자정착대부법중개정법률안(대안)
060612,식물방역법중개정법률안
060613,제52회국회(임시회)회기에관한건
060614,국가공무원법중개정법률안
060615,관세법중개정법률안
060616,1964년도세입세출결산
060617,1964년도예비비지변승인의건
060618,1966년도예산안
060619,농축산물적정가격보장법안
060620,제53회국회(정기회)회기에관한건
060621,휴회에관한건
060622,잠사가격안정기금법중개정법률안
060623,농산물가격유지법중개정법률안
060624,국토보전협력법안
060625,부정축재처리자금특별회계법폐지법률안
060626,재정차관자금관리특별회계법안
060627,국립대학교부속병원특별회계법안
060628,휴회에관한건
060629,이자제한법중개정법률안(대안)
060630,정부조직법중개정법률안
060631,원동기단속법중개정법률안
060632,정부조직법중개정법률안
060633,직업훈련법안
060634,특정범죄가중처벌등에관한법률안
060635,국가유공자및월남귀순자특별원호법중개정법률안
060636,군사원호보상급여금법중개정법률안
060637,전몰군경유자녀보호법중개정법률안
060638,전기사업법중개정법률안
060639,광산보안법중개정법률안
060640,1966년도지불보증연차계획안및재정차관협정체결에대한동의안
060641,특정군시설및징발재산처리특별회계법안
060642,사립학교법중개정법률안
060643,휴회에관한건
060644,지방자치법중개정법률안
060645,학교보건법안
060646,한·일협정비준동의안재심요구에관한결의안
060647,대한민국과독일연방공화국간의해운관계에관한의정서체결에대한동의안
060648,구속학생석방·제적학생의복교및소위정치교수복직에관한건의안
060649,정치테러사건진상조사특별위원회구성에관한결의안
060650,사설강습소에관한법률중개정법률안
060651,건설업법중개정법률안
060652,주택금고법안
060653,예산회계법중개정법률안
060654,엽연초생산조합법중개정법률안(대안)
060655,1966미곡년도정부관리양곡수급계획에대한동의안
060656,국정감사실시에관한결의안
060657,공연법중개정법률안
060658,화전정리에관한특별조치법안
060659,수산업법중개정법률안
060660,무역거래법안
060661,마약법중개정법률안
060662,외국보통간행물수입배포에관한법률안
060663,음반에관한법률안
060664,출판사및인쇄소의등록에관한법률중개정법률안
060665,대한주택공사법중개정법률안
060666,토지구획정리사업법안
060667,영농자금회수연기및비료대금보상에관한건의안
060668,농지세면세및감세에관한건의안
060669,원자력의비군사적사용에관한대한민국정부와아메리카합중국정부간의협력을위한협정수정비준에대한동의안
060670,1965년산추곡매입가격및1966미곡년도정부관리양곡판매가격결정에관한동의안
060671,사회단체등록에관한법률중개정법률안
060672,국정감사시행기간연장에관한건
060673,휴회에관한건
060674,정치테러사건진상조사기간연장및본회의중위원회개회에관한건
060675,국제금융기구에의가입조치에관한법률중개정법률안
060676,부정수표단속법중개정법률안
060677,1965년도산업엽연초재해보상에관한건의안
060678,소득세법중개정법률안
060679,경상남도위치변경에관한법률안
060680,국무위원(국방부장관김성은)해임건의의건
060681,휴회에관한건
060682,국무위원(내무부장관양찬우)해임건의의건
060683,잠업증산계획과생사및부잠사수출강화와국내소비절약에관한건의안
060684,국무위원(문교부장관권오병)해임건의의건
060685,공연법중개정법률안
060686,휴회에관한건
060687,보건소법중개정법률안
060688,농지세징수에관한임시조치법중개정법률안
060689,1964년도제15차만국우편연합총회에서채택된만국우편연합헌장비준에관한동의안
060690,군용시설교외이전특별회계법안
060691,우편저금자금·국민생명보험및우편연금적립금의대금채권정리에관한법률안
060692,휴회에관한건
060693,미수복지등에서귀순한의약업자에관한특별조치법안
060694,수로업무법중개정법률안
060695,소득세법중개정법률안(대안)
060696,법인세법중개정법률안(대안)
060697,영업세법중개정법률안(대안)
060698,통행세법중개정법률안(대안)
060699,주세법중개정법률안(대안)
060700,조세감면규제법안(대안)
060701,주세법중개정법률안
060702,서울특별시행정에관한특별조치법폐지에관한법률안
060703,지방자치에관한임시조치법중개정법률안
060704,경상남도위치변경에관한법률안
060705,휴회에관한건
060706,지방전매관서설치법개정법률안
060707,1966년도토지개량사업자금융자에대한국가보증동의안
060708,1966년도비료조작및인수자금의한은차입금상환에대한국가보증동의안
060709,1965년도제3회추가경정예산안
060710,휴회에관한건
060711,일선장병등위문에관한결의안
060712,휴회에관한건
060713,1965년도제3회추가경정예산안의위헌처사에대한대정부경고결의안
060714,각급법원판사정원법중개정법률안
060715,검사정원법중개정법률안
060716,모자보건및국민자질향상에관한법률안
060717,결핵병근절사업찬조에관한결의안
060718,교원단일호봉실시에대한건의안
060719,수산업법중개정법률안
060720,휴회에관한건
060721,하수도법안
060722,휴회에관한건
060723,국기및국가에관한법률안
060724,국회상임위원회위원정수에관한규칙중개정의건
060725,사립학교법중개정법률안(대안)
060726,국유재산법중개정법률안(대안)
060727,수산업법개정법률안(대안)
060728,휴회에관한건
060729,도로정비촉진법안
060730,폐회중상임위원회안건심사에관한건
060731,특정다목적댐법안
060732,사법경찰관리의직무를행할자와그직무범위에관한법률중개정법률안
060733,군용시설및군용물에대한범죄처벌법안
060734,청구권자금의운용및관리에관한법률안
060735,청구권자금관리특별회계법안
060736,중재법안
060737,별정우체국설치법중개정법률안
060738,지방재정법중개정법률안
060739,국민체육진흥법중개정법률안
060740,수산진흥기본법안
060741,건축법중개정법률안
060742,교육공무원법중개정법률안
060743,국회의원(김두한)석방요구에관한결의안
060744,제54회국회(임시회)회기에관한건
060745,휴회에관한건
060746,주한국제연합군·미군및외국기관에종사하는근로자들에대한소득세제도의합리적개정에관한건의안
060747,엽연초배상금지불에관한건의안
060748,휴회에관한건
060749,검사의보수에관한법률중개정법률안
060750,법관의보수에관한법률중개정법률안
060751,우편저금법중개정법률안
060752,항공기상에서범한범죄및기타행위에관한협약비준동의안
060753,법률심의특별위원회설치에관한결의안
060754,대한항공공사법중개정법률안
060755,국무위원(교통부장관안경모)해임건의의건
060756,호남선야간열차신규증설에관한건의안
060757,청구권자금등의운용및관리에관한법률안
060758,철도청운임횡령사건진상조사특별위원회구성에관한결의안
060759,휴회에관한건
060760,일반농지의소유권이전등기에관한특별법안
060761,정부조직법중개정법률안
060762,지방세무관서설치법중개정법률안
060763,물품세법중개정법률안
060764,교육공무원법중개정법률안
060765,경향신문사경매사건진상조사특별위원회구성에관한결의안
060766,청구권자금의운용및관리에관한법률안(대안)
060767,고아입양특례법중개정법률안(대안)
060768,일제승용차수입중지요구에관한결의안
060769,관세법중개정법률안
060770,국가공무원법중개정법률안
060771,관세법중개정법률안
060772,각급법원의설치와관할구역에관한법률중개정법률안(대안)
060773,법원조직법중개정법률안
060774,민사소송인지법중개정법률안
060775,해운진흥법안
060776,국세징수법중개정법률안
060777,국세심사청구법중개정법률안
060778,물품세법중개정법률안
060779,조세범처벌절차법중개정법률안
060780,귀속재산처리법중개정법률안
060781,주세법중개정법률안
060782,자산재평가법중개정법률안
060783,국유재산법중개정법률안
060784,농업재해대책법안
060785,제55회(임시회)회기에관한건
060786,도로사업특별회계법안
060787,무상자금제1차년도사용계획안및차관자금제1차년도사용계획안에대한동의안
060788,휴회에관한건
060789,월남지원을위한국군부대증파에관한동의안
060790,과학기술진흥법안
060791,휴회에관한건
060792,징발법중개정법률안
060793,의무교육재정교부금법중개정법률안
060794,영화법중개정법률안
060795,군용물등범죄에관한특별조치법안(대안)
060796,휴회에관한건
060797,과학교육진흥법안
060798,농어촌지붕개량촉진법안
060799,경향신문사건진상조사특별위원회구성에관한결의안
060800,파월후송장병을위한위문금갹출에관한결의안
060801,군용시설교외이전특별회계법안(대안)
060802,국회사무처법중개정법률안
060803,국회도서관법중개정법률안
060804,한미상호방위조약의보완개정촉구에관한건의안
060805,연초전매법중개정법률안
060806,수도법중개정법률안
060807,1966년도제1회추가경정예산안
060808,수산물검사법중개정법률안
060809,연안어업등육성법중개정법률안
060810,어업자원보호법중개정법률안
060811,해태재해로인한생산어민구호에대한건의안
060812,농림부산하단체각종부정사건조사특별위원회구성에관한결의안
060813,공무원연금특별회계법개정법률안
060814,기생충질환예방법안(대안)
060815,대한민국정부와프랑스공화국간의문화및기술협력에관한협정비준동의안
060816,향교재산법중개정법률안
060817,한국견육성법안
060818,국제금융기구에의가입조치에관한법률중개정법률안
060819,휴회에관한건
060820,교육공무원법중개정법률안(대안)
060821,폐회중상임위원회안건심사에관한건
060822,감미자원작물생산진흥법안
060823,국립농업자재검사소설치법안
060824,고급대담배제조판매에관한건의안
060825,판자집철거대책에관한건의안
060826,아세아개발은행설립협정에대한비준동의안
060827,독립유공자및대일민간청구권보상에관한법률안
060828,한국수산개발공사법중개정법률안
060829,선원법중개정법률안
060830,휴회에관한건
060831,1966년도양비교환률결정에관한동의안
060832,AID비료대미불입액불입을위한한은차입금상환에대한국가보증동의안
060833,우편저금자금등의대금채권의회수에따른경락재산의관리및처분에관한법률안
060834,대통령선거법중개정법률안
060835,국회의원선거법중개정법률안
060836,정당법중개정법률안
060837,제56회국회(임시회)회기에관한건
060838,군사우편법중개정법률안
060839,농산물가격안정기금법안
060840,화전정리에관한법률안(대안)
060841,충주비료주식회사법중개정법률안
060842,도로교통법중개정법률안
060843,수산업협동조합법중개정법률안
060844,수산업법중개정법률안
060845,의원(한국신문윤리위원회위원)겸직승인의건
060846,국장·국민장에관한법률안
060847,외국정기간행물수입배포에관한법률개정법률안
060848,대한석유공사법중개정법률안
060849,국가유공자및월남귀순자특별원호법중개정법률안
060850,공유수면매립법중개정법률안
060851,한국전력주식회사법중개정법률안
060852,대한조선공사법중개정법률안
060853,서울시내전차궤도철거중지에관한건의안
060854,원자력법중개정법률안
060855,정부청사조정에관한특별회계법안
060856,한국조폐공사법중개정법률안
060857,도로운송차량법중개정법률안
060858,향교재산법중개정법률안
060859,잠사가격안정기금법중개정법률안
060860,불교재산관리법중개정법률안
060861,1949년8월12일자전쟁희생자의보호에관한제네바4개협약가입에대한동의안
060862,원호대상자직업재활법중개정법률안
060863,제57회국회(임시회)회기에관한건
060864,조세감면규제법중개정법률안
060865,사립학교법중개정법률안
060866,한국외환은행법안
060867,외국환관리법중개정법률안
060868,은행법중개정법률안
060869,예산회계법중개정법률안
060870,소방법개정법률안
060871,풍수해대책법안
060872,대한준설공사법안
060873,해외파견군인·군속에게발송하는우편물에대한요금면제에관한법률안
060874,조세감면규제법중개정법률안
060875,정치테러사건및야당집회방해사건진상조사특별위원회구성에관한결의안
